id,text
152907,"If a creature an opponent controls would die, exile it instead. When you do, create a 1/1 green Saproling creature token."
152908,"{oG}, Sacrifice a Saproling: CARDNAME gets +2/+2 until end of turn."
152909,"{o1oB}, Sacrifice two Saprolings: Draw a card."
152910,"If one or more creature tokens would be created under your control, those tokens plus a 1/1 white Soldier creature token are created instead."
152911,"Domain — Whenever CARDNAME becomes tapped, another target creature you control gets +X/+X until end of turn, where X is the number of basic land types among lands you control."
152912,"Whenever you cast an instant or sorcery spell, you may tap two untapped creatures you control. If you do, draw a card."
152913,{o3oWoW}: Creatures you control get +1/+1 and gain vigilance until end of turn.
152914,Other Zombies you control have vigilance.
152915,"Whenever another legendary creature you control dies, create a token that's a copy of that creature, except it's not legendary and it's a 2/2 black Zombie in addition to its other colors and types."
152916,Other Dragons you control have ward {o2}.
152917,"At the beginning of your end step, if a creature or planeswalker an opponent controlled was dealt excess damage this turn, create a 4/4 red Dragon creature token with flying."
152918,{oT}: Add two mana in any combination of colors. Spend this mana only to cast Dragon creature spells.
152919,"Once during each of your turns, you may cast a Dragon creature spell from your graveyard."
152920,"When this creature dies, exile it."
152921,"Whenever you cast a Dragon creature spell from your graveyard, it gains ""When this creature dies, exile it."""
152922,"Whenever you cast an instant or sorcery spell, each opponent loses 1 life."
152923,You may cast this card from your graveyard by discarding two cards in addition to paying its other costs.
152924,"Whenever CARDNAME attacks, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped. If you didn't put a card onto the battlefield this way, create a 1/1 red Goblin creature token."
152925,"At the beginning of your end step, you may pay {oX}. If you do, draw X cards. X can't be greater than the amount of life you gained this turn."
152926,Each opponent loses 2 life and you gain 2 life.
152927,CARDNAME deals 3 damage to up to one other target creature or planeswalker.
152928,"Exile CARDNAME, then return it to the battlefield under an opponent's control."
152929,"At the beginning of your end step, choose one that hasn't been chosen — 
• Draw a card. 
• Each opponent loses 2 life and you gain 2 life. 
• CARDNAME deals 3 damage to up to one other target creature or planeswalker. 
• Exile CARDNAME, then return it to the battlefield under an opponent's control."
152930,"Whenever CARDNAME enters or attacks, you may put a land card from a graveyard onto the battlefield tapped under your control."
152931,"{oG}, Discard a land card: You gain 3 life."
152932,"{o1oR}, Discard a land card: Draw a card."
152933,"{o2oB}, Discard a land card: CARDNAME gains indestructible until end of turn. Tap it."
152934,"As CARDNAME enters, choose a card type other than creature or land."
152935,{o1oWoU}: Exile CARDNAME. Return it to the battlefield under its owner's control at the beginning of the next end step.
152936,"Whenever a land you control enters, if you control seven or more lands, up to one target land you control becomes a 3/3 Elemental creature with haste. It's still a land."
152937,"Whenever CARDNAME attacks, all other attacking creatures you control get +1/+1 until end of turn. Other red attacking creatures you control gain trample until end of turn. Untap each other white attacking creature you control."
152938,"Whenever you cast an instant or sorcery spell, create a 1/1 white Soldier creature token."
152939,CARDNAME's power is equal to the number of land cards in your graveyard.
152940,"{oBoG}, Sacrifice a land: You gain 2 life."
152941,"{oT}: Draw a card, then discard a card. If you discarded an instant or sorcery card this way, each opponent loses 1 life and you gain 1 life."
152942,"{o2}, Sacrifice CARDNAME: You may cast target instant or sorcery card from your graveyard this turn. If that spell would be put into your graveyard, exile it instead. Activate only as a sorcery."
152943,"Domain — Whenever CARDNAME becomes tapped, put a +1/+1 counter on each creature you control with toughness less than the number of basic land types among lands you control."
152944,"Enchantment creatures you control have deathtouch, lifelink, and hexproof."
152945,{o1oW}: Target non-Aura enchantment you control becomes a creature in addition to its other types and has base power and base toughness each equal to its mana value.
152946,"Whenever CARDNAME attacks, exile each creature that crewed it this turn. Return them to the battlefield tapped under their owner's control at the beginning of the next end step."
152947,"As long as equipped creature is legendary, it has trample and haste."
152948,"{o1}, {oT}, Sacrifice CARDNAME: Reveal the top five cards of your library. Put a land card from among them into your hand and the rest on the bottom of your library in a random order. If you didn't put a card into your hand this way, draw a card."
152949,"Domain — {o5}, {oT}: Draw a card. This ability costs {o1} less to activate for each basic land type among lands you control."
152950,Players can't pay life to cast spells or to activate abilities that aren't mana abilities.
152951,"{oX}, {oT}, Exile CARDNAME: Destroy each nonland permanent with mana value X or less. Activate only as a sorcery."
152952,Tap an untapped legendary creature you control: Add one mana of any color.
152953,{o1}: Add one mana of any color. Activate only once each turn.
152954,"When CARDNAME enters, you may search your library for a creature card with defender, reveal it, put it into your hand, then shuffle."
152955,{oT}: Add {oWoUoBoRoG}.
152956,"{o2}: Until end of turn, target creature with defender gains haste, can attack as though it didn't have defender, and assigns combat damage equal to its toughness rather than its power. Activate only as a sorcery."
152957,"As long as CARDNAME has four or more phyresis counters on it, it's a Phyrexian creature in addition to its other types."
152958,"Whenever a creature you control dies, put a phyresis counter on CARDNAME. Then draw a card if it has seven or more phyresis counters on it. If it doesn't, scry 1."
152959,{oT}: Add one mana of any color. Spend this mana only to cast a legendary spell.
152960,{oT}: Add one mana of any color among legendary permanents you control.
152961,"{o3}, {oT}, Exile CARDNAME: Target legendary creature gains hexproof and indestructible until end of turn."
152962,Mana abilities of CARDNAME cost an additional 1 life to activate.
152963,"Whenever another creature you control with power 2 or less enters, put two +1/+1 counters on that creature."
152964,Draw cards equal to the number of instant and sorcery cards in your graveyard.
152965,The chosen creature gets +3/+3 and has flying.
152966,"When CARDNAME leaves the battlefield, sacrifice the chosen creature."
152967,"Whenever CARDNAME attacks, you may sacrifice another creature. If you do, CARDNAME gains double strike until end of turn."
152968,"Domain — Whenever CARDNAME deals combat damage to a player, put X +1/+1 counters on target creature you control, where X is the number of basic land types among lands you control."
152970,Sacrifice it at the beginning of the next end step.
152971,Sacrifice that creature at the beginning of the next end step.
152972,"Whenever you attack this turn, CARDNAME deals damage equal to the number of attacking creatures to that creature."
152973,"Whenever a creature you control dies this turn, draw a card."
152974,CARDNAME deals that much damage to target creature or planeswalker.
152975,Sacrifice it at the beginning of the next end step.
152976,"When you next cast an instant or sorcery spell this turn, copy it."
152977,Create a 1/1 green Saproling creature token.
152978,Return it to the battlefield under its owner's control at the beginning of the next end step.
152979,Return them to the battlefield tapped under their owner's control at the beginning of the next end step.
152980,CARDNAME deals damage equal to its intensity to any target. Then cards you own named Static Discharge intensify by 1.
152982,"When CARDNAME enters and at the beginning of your upkeep, if you don't control a creature named Boo, create Boo, a legendary 1/1 red Hamster creature token with trample and haste."
152984,"Whenever you attack, target attacking creature connives."
152986,"At the beginning of the next end step, if that card is still exiled, put it into your graveyard and create a Treasure token."
152987,"At the beginning of your end step, creatures you control and creature cards in your hand, library, and graveyard perpetually get +1/+1."
152988,You have no maximum hand size for the rest of the game.
153047,Return this card from your graveyard to the battlefield tapped.
153063,"If there are four or more creature cards in your graveyard, put a +1/+1 counter on target creature you control and it gains deathtouch until end of turn."
153100,"When this card specializes from any zone, create a 2/2 white Knight creature token. Creatures you control get +1/+1 and gain haste until end of turn."
153102,"When this card specializes from any zone, you may sacrifice a creature. If you do, you draw two cards and each opponent loses 2 life."
153109,Add {oUoUoU}. Spend this mana only to cast blue creature spells.
153110,"Whenever you attack, up to one target attacking creature can't be blocked this turn. At the beginning of the next end step, return that creature to its owner's hand."
153111,"At the beginning of the next end step, return that creature to its owner's hand."
153117,Draw three cards unless target opponent pays 5 life.
153118,"Return target creature card from your graveyard to the battlefield. It gains haste. If its mana value is 4 or greater, sacrifice it at the beginning of your next end step."
153119,"Sacrifice it at the beginning of your next end step. (Return target creature card from your graveyard to the battlefield. It gains haste. If its mana value is 4 or greater, sacrifice it at the beginning of your next end step. (When CARDNAME specializes, you may sacrifice another creature or an artifact. When you do, return target creature card from your graveyard to the battlefield. It gains haste. If its mana value is 4 or greater, sacrifice it at the beginning of your next end step.))"
153135,"Equip Shaman, Warlock, or Wizard {o1}"
153169,"When CARDNAME enters, put a +1/+1 counter on another target Soldier you control."
153170,"When CARDNAME enters, mill three cards. You may put a Plains card or a creature card with mana value 3 or less from among the cards milled this way into your hand. If you don't, put a +1/+1 counter on CARDNAME."
153171,{o5}: Creatures you control get +1/+1 until end of turn.
153172,Exile all graveyards. Players can't cast noncreature spells this turn. Exile CARDNAME.
153173,CARDNAME deals 3 damage to target tapped creature and you gain 2 life.
153174,"When CARDNAME enters, create a tapped Powerstone token for each other creature you control."
153175,{o5oW}: Exile target nonland permanent you don't control until CARDNAME leaves the battlefield. Activate only as a sorcery and only once.
153176,Create a 2/2 colorless Construct artifact creature token.
153177,Put a +1/+1 counter on a creature you control. It gains double strike until end of turn.
153178,"Search your library for a basic Plains card, reveal it, put it into your hand, then shuffle."
153179,You gain 2 life and scry 2.
153180,"Choose two — 
• Create a 2/2 colorless Construct artifact creature token. 
• Put a +1/+1 counter on a creature you control. It gains double strike until end of turn. 
• Search your library for a basic Plains card, reveal it, put it into your hand, then shuffle. 
• You gain 2 life and scry 2."
153181,Look at the top seven cards of your library. Put up to X artifact and/or creature cards with mana value 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in a random order.
153182,Exile target creature with mana value less than or equal to the number of Plains you control. Its controller gains 3 life.
153183,"When CARDNAME enters, destroy up to one target artifact or enchantment."
153184,{oT}: You and target opponent each draw a card.
153185,"Whenever CARDNAME or another legendary creature you control enters, return target artifact card from your graveyard to your hand."
153186,Target artifact or creature gains hexproof and indestructible until end of turn. Scry 1.
153187,Create four 1/1 colorless Soldier artifact creature tokens.
153188,"{o2oW}: Return target permanent you control to its owner's hand. If it has unearth, instead exile it, then return that card to its owner's hand. Activate only during your turn."
153189,"Whenever CARDNAME attacks, create X 1/1 colorless Soldier artifact creature tokens, where X is the number of Soldiers you control."
153190,"Whenever an artifact you control enters, CARDNAME gets +1/+0 until end of turn."
153191,"When CARDNAME dies, create a tapped Powerstone token."
153192,"Return target artifact or creature card with mana value 3 or less from your graveyard to the battlefield. If a creature enters this way, it enters with an additional +1/+1 counter on it."
153193,{o3oW}: Look at the top four cards of your library. You may reveal a creature card with mana value 3 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
153194,"Return target artifact, enchantment, or planeswalker card from your graveyard to the battlefield. Create a tapped Powerstone token."
153195,"Whenever another nontoken Soldier you control dies, create a 1/1 colorless Soldier artifact creature token."
153196,"Exile target nonland permanent. For as long as that card remains exiled, its owner may play it. A spell cast by an opponent this way costs {o2} more to cast."
153197,"When CARDNAME enters, you gain 2 life and create a tapped Powerstone token."
153198,"{o1oW}, Exile this card from your graveyard: Scry 2."
153199,"Whenever an artifact you control enters, target creature gains flying until end of turn."
153200,"Whenever one or more creatures you control with mana value 3 or less enter, draw a card. This ability triggers only once each turn."
153201,"Draw a card, then you gain life equal to the number of cards in your hand."
153202,"As an additional cost to cast this spell, tap two untapped artifacts, creatures, and/or lands you control."
153203,"{o1}, {oT}: Put a +1/+1 counter on target Assembly-Worker you control."
153205,"At the beginning of your end step, if you control two or more other creatures, draw a card."
153206,{o3oW}: Create a 1/1 colorless Soldier artifact creature token.
153207,Unearth {o2oWoW}
153208,"When CARDNAME enters, create a 1/1 colorless Soldier artifact creature token."
153209,Unearth {o2oW}
153210,"At the beginning of combat on your turn, target creature you control gains your choice of flying, vigilance, or lifelink until end of turn."
153211,"When CARDNAME leaves the battlefield, you gain 2 life."
153212,Unearth {o3oW}
153213,"{o2oWoW}, {oT}, Exile CARDNAME: Each player chooses six lands they control. Destroy all other permanents. Activate only as a sorcery."
153214,"When CARDNAME is put into exile from the battlefield, you may pay {o2}. If you do, search your library for a planeswalker card, reveal it, put it into your hand, then shuffle."
153215,Equip Soldier {oW}
153216,"Whenever CARDNAME attacks, another target creature you control gets +1/+1 until end of turn."
153217,Unearth {oW}
153218,{o3}: Target Soldier gains flying until end of turn.
153219,"Counter target artifact or enchantment spell. If a spell is countered this way, exile it instead of putting it into its owner's graveyard."
153220,"Choose one — 
• Counter target artifact or enchantment spell. If a spell is countered this way, exile it instead of putting it into its owner's graveyard. 
• Counter target activated or triggered ability."
153221,Target nonland permanent's owner puts it on their choice of the top or bottom of their library. Scry 2.
153222,{o1oU}: Return target artifact you control to its owner's hand.
153223,"{o3}, {oT}: Copy target artifact spell you control."
153224,"When CARDNAME enters, mill three cards. You may put a noncreature, nonland card from among the cards milled this way into your hand. If you don't, put a +1/+1 counter on CARDNAME."
153225,"Draw a card for each Island you control, then discard two cards."
153226,Look at the top five cards of your library. You may reveal any number of artifact cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in a random order.
153227,"At the beginning of your end step, if you've cast a noncreature spell this turn, reveal the top five cards of your library. For each card type among noncreature spells you've cast this turn, you may put a card of that type from among the revealed cards into your hand. Put the rest on the bottom of your library in a random order."
153228,"During turns other than yours, this spell costs {o3} more to cast."
153229,Return all nonland permanents to their owners' hands. End the turn.
153230,Tap up to two target artifacts and/or creatures. Put two stun counters on each of them.
153231,"{o3}: Put target artifact, instant, or sorcery card from a graveyard on the bottom of its owner's library."
153232,"When CARDNAME enters, create a tapped Powerstone token."
153233,This spell costs {o1} less to cast if you control an artifact creature.
153234,Enchanted artifact is a creature with base power and toughness 4/4 in addition to its other types.
153235,"Once during each of your turns, you may cast a spell from your hand or the top of your library without paying its mana cost."
153236,{o2}: CARDNAME gets +1/-1 until end of turn.
153237,Counter target artifact or creature spell unless its controller pays {o4}.
153238,"Whenever CARDNAME attacks, create a 1/1 colorless Soldier artifact creature token."
153239,Tap three untapped Soldiers you control: Draw a card.
153240,"Create two tapped Powerstone tokens. If the sacrificed artifact was legendary, draw a card."
153241,"Draw two cards, then discard a card. Create a tapped Powerstone token."
153242,"Whenever this creature attacks, draw a card."
153243,"Enchanted creature gets +1/+0 and has flying and ""Whenever this creature attacks, draw a card."""
153244,"Whenever you draw a card, put a loyalty counter on CARDNAME."
153245,Draw a card.
153247,"Create a 2/2 blue Spirit creature token with vigilance and ""Whenever you draw a card, put a +1/+1 counter on this token."""
153248,Target opponent chooses a permanent they control and returns it to its owner's hand. Then they shuffle each nonland permanent they control into its owner's library.
153249,{o7}: Draw two cards.
153250,"Whenever you discard one or more artifact cards, create a tapped Powerstone token. This ability triggers only once each turn."
153251,Creatures you don't control get -2/-0 until end of turn.
153252,Create a tapped Powerstone token.
153253,"Create a tapped 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control."""
153254,"Choose two — 
• Creatures you don't control get -2/-0 until end of turn. 
• Create a tapped Powerstone token. 
• Create a tapped 0/0 colorless Construct artifact creature token with ""This token gets +1/+1 for each artifact you control."" 
• Scry 1, then draw a card."
153255,"Choose one — 
• Counter target spell. 
• Tap up to two target creatures."
153256,"When CARDNAME enters, you may pay {o3}. If you do, tap enchanted permanent."
153257,"When CARDNAME enters, return up to one other target creature you control to its owner's hand. If it was a Soldier, put a +1/+1 counter on CARDNAME."
153258,"When CARDNAME enters, if you cast it, exile target instant or sorcery card with mana value less than or equal to CARDNAME's power from your graveyard. Copy that card. You may cast the copy without paying its mana cost."
153259,CARDNAME gets +2/+0 as long as you control an Island.
153260,"{o2}, {oT}: Surveil 1."
153261,"You may have CARDNAME enter as a copy of an artifact or creature you control, except it's an artifact creature in addition to its other types, and its power and toughness are equal to CARDNAME's power and toughness."
153262,"When CARDNAME enters, scry X, where X is its power."
153263,"{oU}: CARDNAME loses defender and gains ""This creature can't be blocked."""
153264,{o2oU}: CARDNAME becomes blue and has base power and toughness 5/4. Activate only if CARDNAME doesn't have defender.
153265,{o4oUoU}: Draw three cards. Activate only if CARDNAME is blue and only once.
153266,"Whenever you choose to put one or more cards on the bottom of your library while scrying, exile that many cards from the bottom of your library."
153267,"During your turn, you may play cards exiled with CARDNAME."
153268,"Whenever CARDNAME attacks, defending player mills half their library, rounded up."
153269,Unearth {o1oUoUoU}
153270,"Whenever CARDNAME attacks, you may sacrifice another creature. If you do, create a tapped Powerstone token."
153271,"{o5}, Exile a creature card from your graveyard: Create a tapped 3/3 colorless Zombie artifact creature token."
153272,"When this creature dies or is put into exile from the battlefield, return it to its owner's hand."
153273,"Until end of turn, target creature gets +2/+0 and gains ""When this creature dies or is put into exile from the battlefield, return it to its owner's hand."""
153274,"{o5}, {oT}: Each opponent loses 2 life. This ability costs {o1} less to activate for each creature card in your graveyard."
153275,"When CARDNAME enters, exile target card from an opponent's graveyard. If it was a creature card, that player loses 1 life."
153276,"When CARDNAME enters, search your library for up to three artifact cards, put them into your graveyard, then shuffle."
153277,"Target opponent reveals their hand. You choose an artifact or creature card from it, then choose an artifact or creature card from their graveyard. Exile the chosen cards."
153278,Return target artifact or creature card from your graveyard to your hand. Create a 1/1 colorless Soldier artifact creature token.
153279,Draw cards equal to the mana value of target artifact or creature you control. An opponent gains control of that permanent.
153280,"Whenever a creature deals combat damage to one of your opponents, its controller may pay 1 life. If they do, they draw a card."
153281,"{o4oBoBoB}, Discard X cards: Exile the top X cards of target opponent's library. You may play lands and cast spells from among cards exiled this way without paying their mana costs."
153282,Put two +1/+1 counters on up to one creature. It gains lifelink until end of turn.
153283,Destroy each creature with power 2 or less.
153284,Return up to two creature cards from your graveyard to your hand.
153285,Each opponent sacrifices a creature with the greatest power among creatures they control.
153286,"Choose two — 
• Put two +1/+1 counters on up to one creature. It gains lifelink until end of turn. 
• Destroy each creature with power 2 or less. 
• Return up to two creature cards from your graveyard to your hand. 
• Each opponent sacrifices a creature with the greatest power among creatures they control."
153287,"Whenever you draw your second card each turn, each opponent loses 2 life and you gain 2 life."
153288,"When CARDNAME dies, return another target creature card with mana value 3 or less from your graveyard to the battlefield."
153289,"At the beginning of your upkeep, if there are three or more creature cards in your graveyard, put a +1/+1 counter on CARDNAME."
153290,"When CARDNAME enters, target player mills two cards."
153291,"When CARDNAME dies, target creature you don't control gets -1/-1 until end of turn."
153292,"Choose one — 
• You draw two cards and you lose 2 life. 
• Creatures your opponents control get -1/-1 until end of turn."
153293,"When CARDNAME dies, return another target creature card with mana value less than or equal to CARDNAME's power from your graveyard to the battlefield."
153294,"Exile the top three cards of your library in a face-down pile, then exile the top three cards of your library in another face-down pile. Look at the cards in each pile, then turn a pile of your choice face up. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard. You lose 3 life."
153295,"Whenever CARDNAME attacks, you may sacrifice another creature or artifact. If you do, CARDNAME gains flying until end of turn."
153296,Target creature gets +2/+1 and gains lifelink until end of turn.
153297,This spell costs {o3} less to cast if it targets a creature card with mana value 3 or less.
153298,"When CARDNAME enters, mill three cards. You may put a creature card from among the cards milled this way into your hand. If you don't, put a +1/+1 counter on CARDNAME."
153299,"Whenever one or more artifact and/or creature cards leave your graveyard during your turn, put a +1/+1 counter on target creature you control."
153300,"{o3}, {oT}, Sacrifice another creature or artifact: Draw a card."
153301,"As long as you've drawn two or more cards this turn, CARDNAME has deathtouch and lifelink."
153302,"Whenever CARDNAME attacks, exile target card from a graveyard."
153303,Equipped creature gets +1/+0 and has menace.
153304,"Whenever a creature enters from your graveyard, you may attach CARDNAME to it."
153305,Ward—Pay life equal to CARDNAME's power.
153306,{o4oBoB}: Return this card from your graveyard to the battlefield with a +1/+1 counter on it. This ability costs {o4} less to activate if an opponent controls four or more nonbasic lands.
153307,"{oB}, {oT}, Sacrifice a creature: Add {oCoCoC}."
153308,"{o2}, {oT}, Sacrifice a creature: Create a 3/3 colorless Zombie artifact creature token. Activate only as a sorcery."
153309,"Whenever equipped creature dies, draw a card."
153310,Equip {o2} or {oB}
153311,{o3oR}: You may put an artifact card from your hand onto the battlefield. That artifact gains haste. Sacrifice it at the beginning of the next end step.
153312,"When CARDNAME enters, you may discard a card. If you do, draw two cards."
153313,"{o1}, Sacrifice CARDNAME: Creatures you control gain haste until end of turn."
153314,CARDNAME deals 3 damage to each creature and each planeswalker.
153315,Destroy all artifacts with mana value 3 or less.
153316,"Choose one — 
• CARDNAME deals 3 damage to each creature and each planeswalker. 
• Destroy all artifacts with mana value 3 or less."
153317,"When CARDNAME dies, create a 1/1 colorless Soldier artifact creature token."
153318,{o1}: This creature gets +1/+0 until end of turn.
153319,"Enchanted creature gets +1/+1 and has flying, haste, and ""{o1}: This creature gets +1/+0 until end of turn."" It's a Dragon in addition to its other types."
153320,CARDNAME deals 3 damage to any target. Create a tapped Powerstone token.
153321,Choose target opponent. Destroy target land that player controls. CARDNAME deals 3 damage to that player and 1 damage to each creature they control.
153322,{o2}: CARDNAME gains double strike until end of turn.
153323,"Whenever CARDNAME is dealt damage, exile that many cards from the top of your library. Choose one of them. Until the end of your next turn, you may play that card."
153324,CARDNAME gets +2/+0 and has menace as long as you sacrificed a permanent this turn.
153325,"When CARDNAME leaves the battlefield, sacrifice a Powerstone."
153326,"If a red or artifact source you control would deal damage to an opponent or a permanent an opponent controls, it deals that much damage plus 1 instead."
153327,"{o1}, {oT}, Discard a card: Draw a card."
153328,"Whenever you discard one or more artifact cards, add {oRoR}. This ability triggers only once each turn."
153329,Choose target player. They may discard up to X cards. Then they draw a card for each card discarded this way.
153330,This spell deals X damage to target creature.
153331,This spell deals X damage to target planeswalker.
153332,Target creature gets +X/+0 and gains haste until end of turn.
153333,"Choose two — 
• Choose target player. They may discard up to X cards. Then they draw a card for each card discarded this way. 
• This spell deals X damage to target creature. 
• This spell deals X damage to target planeswalker. 
• Target creature gets +X/+0 and gains haste until end of turn."
153334,"As long as you control enchanted creature, it gets +2/+2. Otherwise, it can't block."
153335,Create two 1/1 colorless Soldier artifact creature tokens.
153336,"Choose one — 
• Create two 1/1 colorless Soldier artifact creature tokens. 
• Creatures you control get +2/+0 until end of turn."
153337,"CARDNAME deals 4 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead."
153338,"Each player reveals a number of cards from the top of their library equal to the number of nonland permanents they control, puts all permanent cards they revealed this way onto the battlefield, and puts the rest into their graveyard."
153339,"{o1}, Sacrifice an artifact: CARDNAME gets +1/+1 until end of turn and deals 1 damage to each opponent."
153340,CARDNAME deals damage equal to the sacrificed creature's power to any target. Draw a card.
153341,"Destroy target artifact. If its mana value was 1 or less, draw a card."
153342,"As long as it's your turn and you control four or more Mountains, CARDNAME gets +X/+0, where X is the number of Mountains you control."
153343,Gain control of target artifact or creature until end of turn. Untap it. It gains haste until end of turn. Create a tapped Powerstone token.
153344,"When CARDNAME enters, mill three cards. You may put an artifact card from among the cards milled this way into your hand. If you don't, put a +1/+1 counter on CARDNAME."
153345,CARDNAME deals 5 damage to target creature or planeswalker and 2 damage to that permanent's controller.
153346,"At the beginning of your end step, if you didn't play a card from exile this turn, create a tapped Powerstone token."
153347,Target creature gets +2/+0 and gains first strike and trample until end of turn.
153348,"At the beginning of your upkeep, tap CARDNAME unless you pay {o3}."
153349,Unearth {o6oRoR}
153350,Unearth {o5oR}
153351,"{o1}, {oT}, Sacrifice CARDNAME: Exile the top two cards of your library. Choose one of them. Until the end of your next turn, you may play that card."
153352,"When CARDNAME enters from your graveyard, you may discard your hand. If you do, draw three cards."
153353,Unearth {o3oRoR}
153354,CARDNAME deals 3 damage to any target.
153355,Destroy target artifact or planeswalker.
153356,Creatures you control gain menace and trample until end of turn.
153357,Create two tapped Powerstone tokens.
153358,"Whenever CARDNAME enters or attacks, choose three — 
• Target opponent discards two cards. 
• CARDNAME deals 3 damage to any target. 
• Destroy target artifact or planeswalker. 
• Creatures you control gain menace and trample until end of turn. 
• Creatures you don't control get -1/-1 until end of turn. 
• Create two tapped Powerstone tokens."
153359,"When CARDNAME enters, if you cast it, create two tokens that are copies of it."
153361,{o7}: Put two +1/+1 counters on CARDNAME.
153362,Create X 1/1 green Forest Dryad land creature tokens.
153363,"When CARDNAME enters, mill three cards. You may put a land card from among the cards milled this way into your hand. If you don't, put a +1/+1 counter on CARDNAME."
153364,"Choose one — 
• Search your library for a basic land card, reveal it, put it into your hand, then shuffle. 
• Target creature you control fights target creature you don't control."
153365,"{oT}, Tap an untapped artifact or creature you control: Add one mana of any color."
153366,Each player who controls an artifact or enchantment creates a 2/2 green Bear creature token. Then destroy all artifacts and enchantments.
153367,Create three tapped Powerstone tokens. You gain 3 life.
153368,You gain 1 life for each creature on the battlefield. Prevent all combat damage that would be dealt this turn by creatures with power 3 or less.
153369,"Whenever CARDNAME attacks, if there are three or more creature cards in your graveyard, draw a card."
153370,"Put a +1/+1 counter on target creature you control. It gains reach, trample, hexproof, and indestructible until end of turn."
153371,"When CARDNAME enters, target creature gets +X/+X until end of turn, where X is the number of creature cards in your graveyard."
153372,{oT}: Add two mana in any combination of colors. Spend this mana only to cast creature spells or activate abilities of creature sources.
153373,"Whenever you cast a creature spell with power 5 or greater, put a +1/+1 counter on CARDNAME and untap it."
153374,"When CARDNAME dies, put up to one other target card from a graveyard on the bottom of its owner's library."
153375,"Whenever an artifact you control enters, look at the top card of your library. If it's a land card, you may reveal it and put it into your hand. If you don't put the card into your hand, you may put it into your graveyard."
153376,"Exile target artifact, enchantment, or creature with flying."
153377,"Put two +1/+1 counters on target artifact, creature, or land you control. Untap that permanent. If it isn't a creature, it becomes a 0/0 creature in addition to its other types."
153378,CARDNAME has deathtouch as long as you control three or more artifacts.
153379,"Whenever an artifact you control enters, you gain 1 life. If this is the first time this ability has resolved this turn, put a +1/+1 counter on CARDNAME."
153380,"Whenever one or more land cards are put into your graveyard from anywhere, you gain 2 life."
153381,"At the beginning of your upkeep, if there are four or more land cards in your graveyard and you both own and control CARDNAME and a land named Argoth, Sanctum of Nature, exile them, then meld them into Titania, Gaea Incarnate."
153382,Exile target player's graveyard. You gain 1 life for each card exiled this way.
153383,"Search your library for up to two land cards, put them onto the battlefield tapped, then shuffle."
153384,Create two 2/2 green Bear creature tokens.
153385,"Choose two — 
• Exile target player's graveyard. You gain 1 life for each card exiled this way. 
• Search your library for up to two land cards, put them onto the battlefield tapped, then shuffle. 
• Create two 2/2 green Bear creature tokens. 
• Put two +1/+1 counters on each creature you control."
153386,Mill five cards. You may put a permanent card from among the cards milled this way into your hand.
153387,"{oG}, Sacrifice CARDNAME: Exile target noncreature artifact or noncreature enchantment."
153388,"Whenever CARDNAME attacks, target attacking creature gets +X/+0 until end of turn, where X is CARDNAME's power."
153389,"{oX}, {oT}, Sacrifice CARDNAME: Create an X/X colorless Golem artifact creature token. Activate only as a sorcery."
153390,Unearth {o2oG}
153391,Unearth {oGoG}
153392,"{o3oGoG}, Sacrifice CARDNAME: Create an X/X colorless Golem artifact creature token, where X is three times CARDNAME's power. It gains haste until end of turn. Activate only as a sorcery."
153393,"When CARDNAME enters, put two +1/+1 counters on target creature you control."
153394,Unearth {o2oGoG}
153395,CARDNAME deals 1 damage to any target.
153396,Put a +1/+1 counter on target creature. It gains trample and haste until end of turn.
153397,Create a tapped Powerstone token.
153398,"When CARDNAME enters, choose one — 
• CARDNAME deals 1 damage to any target. 
• Put a +1/+1 counter on target creature. It gains trample and haste until end of turn. 
• Create a tapped Powerstone token."
153399,"Creatures you control have ""{oT}: Add {oC}. This mana can't be spent to cast a nonartifact spell."""
153400,"Whenever you cast an artifact spell with mana value 6 or greater, draw a card."
153401,"{oT}: Add X mana of any one color, where X is the number of creature cards in your graveyard."
153402,"As long as you've drawn two or more cards this turn, CARDNAME gets +1/+0 and has menace."
153403,"Whenever CARDNAME or another creature you control enters, target creature gets +2/+0 until end of turn."
153404,Sacrifice CARDNAME: Legendary creatures you control get +1/+0 and gain indestructible until end of turn.
153405,"Whenever you attack with five or more Soldiers, creatures you control get +1/+1 and gain flying until end of turn."
153406,"When CARDNAME enters, return target artifact or creature card with mana value 3 or less from your graveyard to the battlefield."
153407,Creatures you control with mana value 3 or less get +1/+0.
153408,"{o1oBoR}, Sacrifice another creature or artifact: Until end of turn, other creatures you control get +1/+0 and gain menace and haste."
153409,Exile target nonland permanent an opponent controls and all tokens that player controls with the same name as that permanent.
153410,"Whenever you attack, each opponent loses X life and you gain X life, where X is the number of attacking creatures. If CARDNAME and a creature named Phyrexian Dragon Engine are attacking, and you both own and control them, exile them, then meld them into Mishra, Lost to Phyrexia. It enters tapped and attacking."
